session,name,query,title,product_id,category,clean_text
1702928c702c4253b96f754e24ebae82bd2ff787ae2e54a085798e4a36b941f1,productview,,blue metalic watch,7307804.0,jewellery,blue metalic watch
1702928c702c4253b96f754e24ebae82bd2ff787ae2e54a085798e4a36b941f1,productview,,leather ana luisa wristwatch,9865693.0,jewellery,leather ana luisa wristwatch
1702928c702c4253b96f754e24ebae82bd2ff787ae2e54a085798e4a36b941f1,productview,,white gucci boot,8380642.0,shoes,white gucci boot
1702928c702c4253b96f754e24ebae82bd2ff787ae2e54a085798e4a36b941f1,productview,,red shoe,6799301.0,shoes,red shoe
1702928c702c4253b96f754e24ebae82bd2ff787ae2e54a085798e4a36b941f1,productview,,leather gucci shoes,6334459.0,shoes,leather gucci shoes
5af1aacbb1cfdfe944aed722beeade361cb695a9b36fe52c9b9b6464366ac7ca,productview,,metalic dress,7142124.0,dresses,metalic dress
5af1aacbb1cfdfe944aed722beeade361cb695a9b36fe52c9b9b6464366ac7ca,productview,,gucci dress,825001.0,dresses,gucci dress
5af1aacbb1cfdfe944aed722beeade361cb695a9b36fe52c9b9b6464366ac7ca,productview,,calvin klein clothing,9385065.0,dresses,calvin klein clothing
5af1aacbb1cfdfe944aed722beeade361cb695a9b36fe52c9b9b6464366ac7ca,productview,,black jeans,6553227.0,pants,black jeans
88efddf48bbd82b7aa00b17d2e920eb09f1c08a46060fd7e1776f2b2881bd4a9,productview,,prada clothing,8330244.0,dresses,prada clothing
4b714b359222f49e91f13c15a5a09577cbf84db518912e2d0248d81b85ee8ef5,productview,,blue Rolex wristwatch,3344399.0,watches,blue rolex wristwatch
4b714b359222f49e91f13c15a5a09577cbf84db518912e2d0248d81b85ee8ef5,productview,,wristwatch,2085073.0,watches,wristwatch
4b714b359222f49e91f13c15a5a09577cbf84db518912e2d0248d81b85ee8ef5,productview,,beige leather wristwatch,2030671.0,watches,beige leather wristwatch
70159851b418cb26ba1364a5524c81c46ffed3f6b2fcd55a7ef83a5346ef85e0,productview,,metalic wristwatch,378161.0,watches,metalic wristwatch
70159851b418cb26ba1364a5524c81c46ffed3f6b2fcd55a7ef83a5346ef85e0,productview,,beige watch,362680.0,watches,beige watch
70159851b418cb26ba1364a5524c81c46ffed3f6b2fcd55a7ef83a5346ef85e0,productview,,watch,3969251.0,watches,watch
959637f5bfb6003c9534475c5ce9e45c7ff15e7c53a0a2dd280b798f93b2437b,productview,,ana luisa watch,6257584.0,jewellery,ana luisa watch
959637f5bfb6003c9534475c5ce9e45c7ff15e7c53a0a2dd280b798f93b2437b,productview,,green armani wristwatch,3808442.0,jewellery,green armani wristwatch
5369e1635fae5589d69da69fd83b95ebaae222eb38ce5ab30596e03999bd9d18,productview,,bag,8242286.0,bags,bag
5369e1635fae5589d69da69fd83b95ebaae222eb38ce5ab30596e03999bd9d18,productview,,bag,8889656.0,bags,bag
f425fc282d7c3e616655d4a482857641650a854f7d2ff3dffec86d83fac9de64,productview,,green metalic coat,8701016.0,coats,green metalic coat
77b4ee43e86444891ef4d14732c60d579a2dfea3dda963b4b08be3229ee160b2,productview,,gold gucci bag,2405916.0,bags,gold gucci bag
77b4ee43e86444891ef4d14732c60d579a2dfea3dda963b4b08be3229ee160b2,productview,,gold hermes handbag,3086422.0,bags,gold hermes handbag
20cf2f5fe6e7ef03d2e184f2e1fe454e73762ef599520953ea4a22630664eb71,productview,,north face coat,6355652.0,coats,north face coat
20cf2f5fe6e7ef03d2e184f2e1fe454e73762ef599520953ea4a22630664eb71,productview,,metalic wristwatch,3301366.0,watches,metalic wristwatch
20cf2f5fe6e7ef03d2e184f2e1fe454e73762ef599520953ea4a22630664eb71,productview,,wool casio wristwatch,7967746.0,watches,wool casio wristwatch
301d6e627cfbd9530f7b4fdefe41af6c183c74ac3be44bb09b530de5627783b4,productview,,beige gucci bag,2147028.0,bags,beige gucci bag
301d6e627cfbd9530f7b4fdefe41af6c183c74ac3be44bb09b530de5627783b4,productview,,green louis vuitton bag,6222609.0,bags,green louis vuitton bag
301d6e627cfbd9530f7b4fdefe41af6c183c74ac3be44bb09b530de5627783b4,productview,,red wristwatch,3719696.0,jewellery,red wristwatch
301d6e627cfbd9530f7b4fdefe41af6c183c74ac3be44bb09b530de5627783b4,productview,,gold armani watch,1683175.0,jewellery,gold armani watch
301d6e627cfbd9530f7b4fdefe41af6c183c74ac3be44bb09b530de5627783b4,productview,,watch,4204757.0,jewellery,watch
637bb23046248627dad23591ab19384618d1a368845e629239f4165b18b1a598,productview,,metalic Adidas high heels,7101186.0,shoes,metalic adidas high heels
637bb23046248627dad23591ab19384618d1a368845e629239f4165b18b1a598,productview,,leather new balance high heels,4070200.0,shoes,leather new balance high heels
637bb23046248627dad23591ab19384618d1a368845e629239f4165b18b1a598,productview,,gold dress,84529.0,dresses,gold dress
01f4f3f57c91587f3dd01dbbe3c7981af2fbd8ca268960c0bf58e5d9c8ca65a6,productview,,blue gucci high heels,6994177.0,shoes,blue gucci high heels
01f4f3f57c91587f3dd01dbbe3c7981af2fbd8ca268960c0bf58e5d9c8ca65a6,productview,,black prada shoes,7952131.0,shoes,black prada shoes
3ce5806ade0f3fb94b98c46daabe02076c9e7cb354439a606c9b24714a636164,productview,,gold clothing,8867429.0,dresses,gold clothing
3ce5806ade0f3fb94b98c46daabe02076c9e7cb354439a606c9b24714a636164,productview,,yellow metalic calvin klein clothing,6452235.0,dresses,yellow metalic calvin klein clothing
3ce5806ade0f3fb94b98c46daabe02076c9e7cb354439a606c9b24714a636164,productview,,blue wool clothing,6552227.0,dresses,blue wool clothing
3ce5806ade0f3fb94b98c46daabe02076c9e7cb354439a606c9b24714a636164,productview,,wool Rolex watch,4930968.0,watches,wool rolex watch
3ce5806ade0f3fb94b98c46daabe02076c9e7cb354439a606c9b24714a636164,productview,,leather casio wristwatch,24145.0,watches,leather casio wristwatch
3ce5806ade0f3fb94b98c46daabe02076c9e7cb354439a606c9b24714a636164,productview,,metalic wristwatch,3250337.0,watches,metalic wristwatch
958025f5fc6949ea8e6c0e644c5cb5d6348d153a09903ac3d732c41d8c7dbb11,productview,,clothing,6892203.0,dresses,clothing
958025f5fc6949ea8e6c0e644c5cb5d6348d153a09903ac3d732c41d8c7dbb11,productview,,leather armani dress,372705.0,dresses,leather armani dress
958025f5fc6949ea8e6c0e644c5cb5d6348d153a09903ac3d732c41d8c7dbb11,productview,,blue leather armani dress,7278482.0,dresses,blue leather armani dress
cf6535c9dc8a99249035fa309263b7e8854f3ff2e5fa1d027e5f150d2d117f74,productview,,hermes handbag,3361305.0,bags,hermes handbag
cf6535c9dc8a99249035fa309263b7e8854f3ff2e5fa1d027e5f150d2d117f74,productview,,blue metalic watch,4727637.0,watches,blue metalic watch
55a29362ad77b41a5c052cc48903268f07ab7fc536ab198ebf6ec3ffa227cc4c,productview,,leather louis vuitton bag,2849253.0,bags,leather louis vuitton bag
7b79e04f0b4ed4e962ea4b72845a7ea3a3cb9269f149865c80fbf11e03b2a6be,productview,,beige leather watch,737232.0,jewellery,beige leather watch
7b79e04f0b4ed4e962ea4b72845a7ea3a3cb9269f149865c80fbf11e03b2a6be,productview,,green wool wristwatch,8156027.0,jewellery,green wool wristwatch
7b79e04f0b4ed4e962ea4b72845a7ea3a3cb9269f149865c80fbf11e03b2a6be,productview,,beige metalic ana luisa watch,2732668.0,jewellery,beige metalic ana luisa watch
7b79e04f0b4ed4e962ea4b72845a7ea3a3cb9269f149865c80fbf11e03b2a6be,productview,,bag,4891925.0,bags,bag
6c91fdf7a3e74882908851d31af341f82f7b1fb4cd9c63e8d1e6eca3385f291e,productview,,metalic prada boot,1074227.0,shoes,metalic prada boot
6c91fdf7a3e74882908851d31af341f82f7b1fb4cd9c63e8d1e6eca3385f291e,productview,,leather gucci shoes,2868517.0,shoes,leather gucci shoes
6c91fdf7a3e74882908851d31af341f82f7b1fb4cd9c63e8d1e6eca3385f291e,productview,,blue gold Adidas boot,523786.0,shoes,blue gold adidas boot
623546646e50c33ed3cb1e3c6fc06d4b82d536aa69984dab20976554e5c249fb,productview,,leather wristwatch,4126357.0,watches,leather wristwatch
623546646e50c33ed3cb1e3c6fc06d4b82d536aa69984dab20976554e5c249fb,productview,,casio watch,2987239.0,watches,casio watch
623546646e50c33ed3cb1e3c6fc06d4b82d536aa69984dab20976554e5c249fb,productview,,blue gold wristwatch,1882317.0,watches,blue gold wristwatch
8f652fe1181b1eb56d3af8d85db7348efbf9163a9c978f93b81dfe6bacc4c1e3,productview,,wool handbag,3056459.0,bags,wool handbag
8f652fe1181b1eb56d3af8d85db7348efbf9163a9c978f93b81dfe6bacc4c1e3,productview,,red prada watch,4363026.0,watches,red prada watch
8f652fe1181b1eb56d3af8d85db7348efbf9163a9c978f93b81dfe6bacc4c1e3,productview,,red casio watch,1083866.0,watches,red casio watch
8f652fe1181b1eb56d3af8d85db7348efbf9163a9c978f93b81dfe6bacc4c1e3,productview,,gold casio wristwatch,1451267.0,watches,gold casio wristwatch
8f652fe1181b1eb56d3af8d85db7348efbf9163a9c978f93b81dfe6bacc4c1e3,productview,,blue metalic gucci boot,6237525.0,shoes,blue metalic gucci boot
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,leather ana luisa watch,5855934.0,jewellery,leather ana luisa watch
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,beige gold watch,8375120.0,jewellery,beige gold watch
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,watch,6295139.0,jewellery,watch
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,casio watch,1006761.0,watches,casio watch
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,green watch,588583.0,watches,green watch
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,north face coat,628375.0,coats,north face coat
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,yellow north face coat,7423345.0,coats,yellow north face coat
69f27504014d2441a3e233dd3d0a15bca414bb9a2399d8d235dd9aa1e65ebbdb,productview,,green wool prada jacket,6080153.0,coats,green wool prada jacket
94aea6ec101a48c41a7830f321ec94cb17d9ea99365c4f5aa7a573d4a54da7a4,productview,,gold watch,7612440.0,jewellery,gold watch
94aea6ec101a48c41a7830f321ec94cb17d9ea99365c4f5aa7a573d4a54da7a4,productview,,watch,3946393.0,jewellery,watch
94aea6ec101a48c41a7830f321ec94cb17d9ea99365c4f5aa7a573d4a54da7a4,productview,,green gold ana luisa wristwatch,6809542.0,jewellery,green gold ana luisa wristwatch
94aea6ec101a48c41a7830f321ec94cb17d9ea99365c4f5aa7a573d4a54da7a4,productview,,wool armani dress,1539946.0,dresses,wool armani dress
ff7dd4d38675934d263ee9acc441f7379794e4fc780f0d76e17ddc614f3ebb2a,productview,,wool ana luisa wristwatch,3395545.0,jewellery,wool ana luisa wristwatch
ff7dd4d38675934d263ee9acc441f7379794e4fc780f0d76e17ddc614f3ebb2a,productview,,wool watch,5648932.0,jewellery,wool watch
ff7dd4d38675934d263ee9acc441f7379794e4fc780f0d76e17ddc614f3ebb2a,productview,,blue metalic ana luisa wristwatch,8226914.0,jewellery,blue metalic ana luisa wristwatch
ff7dd4d38675934d263ee9acc441f7379794e4fc780f0d76e17ddc614f3ebb2a,productview,,red metalic armani watch,7959456.0,jewellery,red metalic armani watch
ff7dd4d38675934d263ee9acc441f7379794e4fc780f0d76e17ddc614f3ebb2a,productview,,beige wool armani watch,90764.0,jewellery,beige wool armani watch
374d01930d454741d1207151dd08824a1618099cdc1a1fdbc97bc42a40a82781,productview,,wool pants,1986375.0,pants,wool pants
374d01930d454741d1207151dd08824a1618099cdc1a1fdbc97bc42a40a82781,productview,,white leather armani trousers,6486924.0,pants,white leather armani trousers
374d01930d454741d1207151dd08824a1618099cdc1a1fdbc97bc42a40a82781,productview,,wool pants,6202408.0,pants,wool pants
d94c165b9e91d6fc15d2d741d2a08a5e2ed19503368138c11e0dc61e92d2c9cc,productview,,white wristwatch,1364256.0,watches,white wristwatch
d94c165b9e91d6fc15d2d741d2a08a5e2ed19503368138c11e0dc61e92d2c9cc,productview,,beige casio wristwatch,3529301.0,watches,beige casio wristwatch
d94c165b9e91d6fc15d2d741d2a08a5e2ed19503368138c11e0dc61e92d2c9cc,productview,,watch,8300622.0,watches,watch
d94c165b9e91d6fc15d2d741d2a08a5e2ed19503368138c11e0dc61e92d2c9cc,productview,,metalic prada high heels,6521532.0,shoes,metalic prada high heels
d94c165b9e91d6fc15d2d741d2a08a5e2ed19503368138c11e0dc61e92d2c9cc,productview,,green new balance shoe,6422848.0,shoes,green new balance shoe
8488bac79735244cf0181473deb83290cafee20b4e4d7a403ef28defdcbe9b6c,productview,,Diesel trousers,9892548.0,pants,diesel trousers
8488bac79735244cf0181473deb83290cafee20b4e4d7a403ef28defdcbe9b6c,productview,,black Diesel pants,3039778.0,pants,black diesel pants
8488bac79735244cf0181473deb83290cafee20b4e4d7a403ef28defdcbe9b6c,productview,,leather calvin klein jeans,2901032.0,pants,leather calvin klein jeans
8488bac79735244cf0181473deb83290cafee20b4e4d7a403ef28defdcbe9b6c,productview,,wool Diesel pants,3787655.0,pants,wool diesel pants
8488bac79735244cf0181473deb83290cafee20b4e4d7a403ef28defdcbe9b6c,productview,,white armani pants,9192507.0,pants,white armani pants
0d5decc74b90d59bc1bebb96658ab39fe10898d188136d2d6633d1b7e91bbde2,productview,,leather Adidas jacket,2479800.0,coats,leather adidas jacket
0d5decc74b90d59bc1bebb96658ab39fe10898d188136d2d6633d1b7e91bbde2,productview,,Adidas jacket,788323.0,coats,adidas jacket
0d5decc74b90d59bc1bebb96658ab39fe10898d188136d2d6633d1b7e91bbde2,productview,,metalic jacket,2497916.0,coats,metalic jacket
0d5decc74b90d59bc1bebb96658ab39fe10898d188136d2d6633d1b7e91bbde2,productview,,red prada boot,9737455.0,shoes,red prada boot
0d5decc74b90d59bc1bebb96658ab39fe10898d188136d2d6633d1b7e91bbde2,productview,,pants,5026051.0,pants,pants
0d5decc74b90d59bc1bebb96658ab39fe10898d188136d2d6633d1b7e91bbde2,productview,,gold calvin klein trousers,3807546.0,pants,gold calvin klein trousers
0d5decc74b90d59bc1bebb96658ab39fe10898d188136d2d6633d1b7e91bbde2,productview,,white gucci trousers,1447574.0,pants,white gucci trousers
035cda809c19d08656e957d45a2e6d51d30fdb54c6556a4a88aa1c8b9dd009ba,productview,,blue leather north face jacket,51186.0,coats,blue leather north face jacket
40550de8fac06b95827f8741f9135f8a0929478c0f0ffbe28ec7de199de164ca,productview,,louis vuitton handbag,5371417.0,bags,louis vuitton handbag
40550de8fac06b95827f8741f9135f8a0929478c0f0ffbe28ec7de199de164ca,productview,,hermes bag,2170759.0,bags,hermes bag
40550de8fac06b95827f8741f9135f8a0929478c0f0ffbe28ec7de199de164ca,productview,,red gold watch,8960080.0,watches,red gold watch
ed53215b92e82b3f2977f84e2a6d06ed31044829b6a50b6729fc5d2cc6b1b788,productview,,calvin klein trousers,1561070.0,pants,calvin klein trousers
fa52b8f87fa85db1500aa49d7fe6673a0e5f2004a04e3f3f6b11bd743c68d534,productview,,louis vuitton handbag,4902617.0,bags,louis vuitton handbag
fa52b8f87fa85db1500aa49d7fe6673a0e5f2004a04e3f3f6b11bd743c68d534,productview,,black leather louis vuitton handbag,2789909.0,bags,black leather louis vuitton handbag
de293ec2455e612b6a1243ace206bdcabd9cf35878a0c353bbb584cef172beb7,productview,,beige coat,6657630.0,coats,beige coat
0ddf428d67a37f3b73022bf0b9daf10548a49de82af15b81fcebc150a7991753,productview,,yellow Adidas shoe,453701.0,shoes,yellow adidas shoe
0ddf428d67a37f3b73022bf0b9daf10548a49de82af15b81fcebc150a7991753,productview,,leather Adidas shoes,199649.0,shoes,leather adidas shoes
0ddf428d67a37f3b73022bf0b9daf10548a49de82af15b81fcebc150a7991753,productview,,jacket,4691663.0,coats,jacket
424591cac25eb37645c95a2dee1c68d1547a6b6f783dec4525af053034368c30,productview,,black wristwatch,3918221.0,jewellery,black wristwatch
424591cac25eb37645c95a2dee1c68d1547a6b6f783dec4525af053034368c30,productview,,black wristwatch,6752053.0,jewellery,black wristwatch
424591cac25eb37645c95a2dee1c68d1547a6b6f783dec4525af053034368c30,productview,,ana luisa wristwatch,9964031.0,jewellery,ana luisa wristwatch
f74e63c0763b2b38aff3c52327c1f75a6aaa0c3fd9eefbdf2e8cf670ea9f782d,productview,,metalic bag,2052906.0,bags,metalic bag
c24fec19f5c669fe8479bb42b6cdb22858083cbce0f888941990cc8abf14ae4b,productview,,wristwatch,7801010.0,watches,wristwatch
7ff384f8e5530433a88b43ed9cefc4312e370054da88ee16354229c19b8454a4,productview,,gold jacket,4674768.0,coats,gold jacket
7ff384f8e5530433a88b43ed9cefc4312e370054da88ee16354229c19b8454a4,productview,,Adidas jacket,2149801.0,coats,adidas jacket
7ff384f8e5530433a88b43ed9cefc4312e370054da88ee16354229c19b8454a4,productview,,leather Adidas jacket,7792473.0,coats,leather adidas jacket
e456e97e2d6dcc15ce12eefa6c22b2374701d75932f5e8e6cabef63775304308,productview,,prada coat,1304094.0,coats,prada coat
e456e97e2d6dcc15ce12eefa6c22b2374701d75932f5e8e6cabef63775304308,productview,,gold jacket,8642345.0,coats,gold jacket
e456e97e2d6dcc15ce12eefa6c22b2374701d75932f5e8e6cabef63775304308,productview,,blue leather gucci jacket,3042086.0,coats,blue leather gucci jacket
e456e97e2d6dcc15ce12eefa6c22b2374701d75932f5e8e6cabef63775304308,productview,,green metalic clothing,6327302.0,dresses,green metalic clothing
e456e97e2d6dcc15ce12eefa6c22b2374701d75932f5e8e6cabef63775304308,productview,,dress,8987281.0,dresses,dress
6281fd87338adab937ddd39ec2af179710c571b5a2fbbe6bcfe2256ce61fff58,productview,,metalic gucci shoes,2708110.0,shoes,metalic gucci shoes
26dc1fd8c0d42cb742d84605c8968e100a636c59287d1ccb70f9e13f14c00165,productview,,wool clothing,3251426.0,dresses,wool clothing
26dc1fd8c0d42cb742d84605c8968e100a636c59287d1ccb70f9e13f14c00165,productview,,green wool armani dress,6101764.0,dresses,green wool armani dress
26dc1fd8c0d42cb742d84605c8968e100a636c59287d1ccb70f9e13f14c00165,productview,,clothing,1467502.0,dresses,clothing
e0eebaffd7b8097f143230bf2b8e14f367290c2776955eddedf4bb5d6d225d00,productview,,handbag,621614.0,bags,handbag
e0eebaffd7b8097f143230bf2b8e14f367290c2776955eddedf4bb5d6d225d00,productview,,white wool louis vuitton bag,7433334.0,bags,white wool louis vuitton bag
e0eebaffd7b8097f143230bf2b8e14f367290c2776955eddedf4bb5d6d225d00,productview,,beige prada bag,7985200.0,bags,beige prada bag
3f5ee7b6e09b4ed0d2cac720be25f05bdfeaf89e37d564368bb354ce68a98eac,productview,,red calvin klein dress,2886719.0,dresses,red calvin klein dress
0b9591d230dbeaaaeed53bd5ddc69b1ebda12def595953ac475d7d9a4f23dab3,productview,,white gucci high heels,370287.0,shoes,white gucci high heels
0b9591d230dbeaaaeed53bd5ddc69b1ebda12def595953ac475d7d9a4f23dab3,productview,,gold shoes,7671068.0,shoes,gold shoes
55fd9773f58d08829731348c058df5831c6bcb3734486746a9f6e92b12ae8906,productview,,wool dress,754854.0,dresses,wool dress
55fd9773f58d08829731348c058df5831c6bcb3734486746a9f6e92b12ae8906,productview,,dress,2633856.0,dresses,dress
55fd9773f58d08829731348c058df5831c6bcb3734486746a9f6e92b12ae8906,productview,,calvin klein dress,2455642.0,dresses,calvin klein dress
55fd9773f58d08829731348c058df5831c6bcb3734486746a9f6e92b12ae8906,productview,,green Adidas shoe,7836139.0,shoes,green adidas shoe
55fd9773f58d08829731348c058df5831c6bcb3734486746a9f6e92b12ae8906,productview,,prada boot,7096339.0,shoes,prada boot
150277ac5fefd22c18949ce3dfb71ddc03abb2f752f48204be88285be576717d,productview,,gucci jacket,793258.0,coats,gucci jacket
150277ac5fefd22c18949ce3dfb71ddc03abb2f752f48204be88285be576717d,productview,,Adidas jacket,4770637.0,coats,adidas jacket
150277ac5fefd22c18949ce3dfb71ddc03abb2f752f48204be88285be576717d,productview,,leather calvin klein dress,9329552.0,dresses,leather calvin klein dress
150277ac5fefd22c18949ce3dfb71ddc03abb2f752f48204be88285be576717d,productview,,gold handbag,962189.0,bags,gold handbag
150277ac5fefd22c18949ce3dfb71ddc03abb2f752f48204be88285be576717d,productview,,handbag,9367462.0,bags,handbag
150277ac5fefd22c18949ce3dfb71ddc03abb2f752f48204be88285be576717d,productview,,handbag,9403884.0,bags,handbag
d74fa1c434836ebdb644a9a8d4e7dbdda90ac73e01cc81713417106d9099528f,productview,,white leather prada dress,4538759.0,dresses,white leather prada dress
d74fa1c434836ebdb644a9a8d4e7dbdda90ac73e01cc81713417106d9099528f,productview,,calvin klein dress,9008897.0,dresses,calvin klein dress
d74fa1c434836ebdb644a9a8d4e7dbdda90ac73e01cc81713417106d9099528f,productview,,green calvin klein dress,1544699.0,dresses,green calvin klein dress
d74fa1c434836ebdb644a9a8d4e7dbdda90ac73e01cc81713417106d9099528f,productview,,beige gold trousers,8621394.0,pants,beige gold trousers
0e683331b990254257ed8241afb48079304b0155862a94b5ae48fb84d4fb5d94,productview,,clothing,292949.0,dresses,clothing
0e683331b990254257ed8241afb48079304b0155862a94b5ae48fb84d4fb5d94,productview,,white leather calvin klein dress,96400.0,dresses,white leather calvin klein dress
0e683331b990254257ed8241afb48079304b0155862a94b5ae48fb84d4fb5d94,productview,,yellow leather dress,5776032.0,dresses,yellow leather dress
0e683331b990254257ed8241afb48079304b0155862a94b5ae48fb84d4fb5d94,productview,,wool ana luisa watch,7898322.0,jewellery,wool ana luisa watch
0e683331b990254257ed8241afb48079304b0155862a94b5ae48fb84d4fb5d94,productview,,wool ana luisa watch,9720771.0,jewellery,wool ana luisa watch
6213d1a52276eb1a3098e36babbd5c5a4299b76a435082de15c23af3cf81cfa9,productview,,leather high heels,7119062.0,shoes,leather high heels
6213d1a52276eb1a3098e36babbd5c5a4299b76a435082de15c23af3cf81cfa9,productview,,gucci clothing,5712766.0,dresses,gucci clothing
6213d1a52276eb1a3098e36babbd5c5a4299b76a435082de15c23af3cf81cfa9,productview,,beige gold gucci clothing,2610608.0,dresses,beige gold gucci clothing
8eba7a55317b19c97f4807cfd29d0144069b5da3e162a69886deecce4669dcd9,productview,,pants,7705004.0,pants,pants
8eba7a55317b19c97f4807cfd29d0144069b5da3e162a69886deecce4669dcd9,productview,,red Diesel pants,1405312.0,pants,red diesel pants
47288707a5af2ed40451ed7ebefe8b6c9df8cd0993fea0d40f6406f1708285ed,productview,,yellow metalic jacket,6695465.0,coats,yellow metalic jacket
47288707a5af2ed40451ed7ebefe8b6c9df8cd0993fea0d40f6406f1708285ed,productview,,leather north face jacket,4706481.0,coats,leather north face jacket
47288707a5af2ed40451ed7ebefe8b6c9df8cd0993fea0d40f6406f1708285ed,productview,,jacket,3148052.0,coats,jacket
47288707a5af2ed40451ed7ebefe8b6c9df8cd0993fea0d40f6406f1708285ed,productview,,white new balance boot,7875089.0,shoes,white new balance boot
47288707a5af2ed40451ed7ebefe8b6c9df8cd0993fea0d40f6406f1708285ed,productview,,white new balance high heels,3486626.0,shoes,white new balance high heels
b38852bf639e6af14e53e23a2ba04e34986ee28d7e5d593ccdb6c13b6d9dce02,productview,,louis vuitton handbag,8588726.0,bags,louis vuitton handbag
b38852bf639e6af14e53e23a2ba04e34986ee28d7e5d593ccdb6c13b6d9dce02,productview,,prada handbag,4263060.0,bags,prada handbag
b38852bf639e6af14e53e23a2ba04e34986ee28d7e5d593ccdb6c13b6d9dce02,productview,,yellow louis vuitton bag,5500251.0,bags,yellow louis vuitton bag
b38852bf639e6af14e53e23a2ba04e34986ee28d7e5d593ccdb6c13b6d9dce02,productview,,blue gold armani pants,9950109.0,pants,blue gold armani pants
b38852bf639e6af14e53e23a2ba04e34986ee28d7e5d593ccdb6c13b6d9dce02,productview,,gold Diesel jeans,7247745.0,pants,gold diesel jeans
4786c699c6269060d8708872c1a6aae1a5f75888236a8b6514ddb7fa58d91ac4,productview,,gold jacket,70968.0,coats,gold jacket
e3061fd3970f6f2f971950fcf5575d82769855f3a040f096df0269125a28baa0,productview,,black wool ana luisa wristwatch,8986208.0,jewellery,black wool ana luisa wristwatch
e3061fd3970f6f2f971950fcf5575d82769855f3a040f096df0269125a28baa0,productview,,wool armani watch,9517104.0,jewellery,wool armani watch
e3061fd3970f6f2f971950fcf5575d82769855f3a040f096df0269125a28baa0,productview,,beige ana luisa wristwatch,1602850.0,jewellery,beige ana luisa wristwatch
379b6498b036fd6728e2a70320e68de95551c10c0e3557cef2d57dbd708493b6,productview,,metalic gucci boot,2199222.0,shoes,metalic gucci boot
379b6498b036fd6728e2a70320e68de95551c10c0e3557cef2d57dbd708493b6,productview,,gold Adidas shoes,7670754.0,shoes,gold adidas shoes
5e858107f572966607c11ed813ae425e286da3d66bf8fd1c9c533fadad4153dc,productview,,wool armani trousers,8772404.0,pants,wool armani trousers
753dbd21b1db85f70626c516bdf438467df47a845d8c7db94aec34173026da93,productview,,yellow metalic dress,2634271.0,dresses,yellow metalic dress
753dbd21b1db85f70626c516bdf438467df47a845d8c7db94aec34173026da93,productview,,white gold gucci clothing,9377986.0,dresses,white gold gucci clothing
753dbd21b1db85f70626c516bdf438467df47a845d8c7db94aec34173026da93,productview,,yellow gold dress,2146472.0,dresses,yellow gold dress
600ec866f78a2a95ae3a3ce0efde69fa65ddc5063fc8fac6869e29ae544a5c0e,productview,,gucci clothing,2599632.0,dresses,gucci clothing
600ec866f78a2a95ae3a3ce0efde69fa65ddc5063fc8fac6869e29ae544a5c0e,productview,,calvin klein clothing,3392028.0,dresses,calvin klein clothing
600ec866f78a2a95ae3a3ce0efde69fa65ddc5063fc8fac6869e29ae544a5c0e,productview,,red gold armani clothing,4732352.0,dresses,red gold armani clothing
5e434a6eeabf44f54d1b39721f338a6392d5c6910632054a2a0c29bbcaa1e7fd,productview,,gold casio watch,6547330.0,watches,gold casio watch
5e434a6eeabf44f54d1b39721f338a6392d5c6910632054a2a0c29bbcaa1e7fd,productview,,wool watch,7093993.0,watches,wool watch
5e434a6eeabf44f54d1b39721f338a6392d5c6910632054a2a0c29bbcaa1e7fd,productview,,wristwatch,6233407.0,watches,wristwatch
5e434a6eeabf44f54d1b39721f338a6392d5c6910632054a2a0c29bbcaa1e7fd,productview,,gold Rolex watch,1821862.0,watches,gold rolex watch
5e434a6eeabf44f54d1b39721f338a6392d5c6910632054a2a0c29bbcaa1e7fd,productview,,gold hermes watch,8604607.0,watches,gold hermes watch
5e434a6eeabf44f54d1b39721f338a6392d5c6910632054a2a0c29bbcaa1e7fd,productview,,beige metalic wristwatch,7383100.0,watches,beige metalic wristwatch
f7ee6216e2ea46d666932de65fc38dcb3fe9b66cf7f0c5305bd1f1fb06873ec3,productview,,green north face coat,8911901.0,coats,green north face coat
f7ee6216e2ea46d666932de65fc38dcb3fe9b66cf7f0c5305bd1f1fb06873ec3,productview,,yellow wool gucci coat,8442576.0,coats,yellow wool gucci coat
7c5c186778ce66bf21babb61c09d5156043e55b493330a2e47266c47477658d0,productview,,white wool jacket,5650606.0,coats,white wool jacket
7c5c186778ce66bf21babb61c09d5156043e55b493330a2e47266c47477658d0,productview,,white gold prada coat,5139516.0,coats,white gold prada coat
7c5c186778ce66bf21babb61c09d5156043e55b493330a2e47266c47477658d0,productview,,coat,6030815.0,coats,coat
8630b2fb6774909d930191616db2fbaa3d69885dc80498c574f949d0aeca2387,productview,,white jeans,763580.0,pants,white jeans
